link,depth,story_tags_list,cover_img,title,Lượt đọc,Lượt bình chọn,Chương,recommended_stories,badges,Thời gian
https://www.wattpad.com/story/350059043-t%C3%B4i-l%E1%BA%A1i-%C4%91%C3%A1nh-s%E1%BA%ADp-c%C3%A2u-chuy%E1%BB%87n-kinh-d%E1%BB%8B-trong-tr%C6%B0%E1%BB%9Dng,1,"['1x1', 'bl', 'kinhdi', 'tôilạiđánhsậpcâuchuyệnkinhdịtrongtrườngrồi', 'vôhạnlưu', 'đammỹ']",https://img.wattpad.com/cover/350059043-512-k591758.jpg,Tôi lại đánh sập câu chuyện kinh dị trong trường rồi [Vô hạn lưu],"Lượt đọc 84,619","Lượt bình chọn 11,639",Chương 118,,['Đang sáng tác'],
https://www.wattpad.com/story/246468746-k%C3%ADnh-v%E1%BA%A1n-hoa-ch%E1%BA%BFt-ch%C3%B3c,1,,https://img.wattpad.com/cover/246468746-512-k326679.jpg,KÍNH VẠN HOA CHẾT CHÓC,"Lượt đọc 30,107","Lượt bình chọn 1,707",Chương 54,,,
https://www.wattpad.com/story/283314332-bhtt-edited-quy-h%E1%BB%93n-t%E1%BB%A5c-tuy%E1%BB%87t-ca,1,"['bhtt', 'editing', 'quyhon', 'quyhontuc', 'tuyệtca']",https://img.wattpad.com/cover/283314332-256-k52509.jpg,[BHTT - EDITED] QUY HỒN TỤC - TUYỆT CA,"Lượt đọc 119,451","Lượt bình chọn 16,634",Chương 189,,['Hoàn thành'],
https://www.wattpad.com/story/151984766-tr%E1%BB%8Dng-sinh-chi-quy-linh,1,"['cổvăn', 'trongsinh', 'đammỹ']",https://img.wattpad.com/cover/151984766-256-k117697.jpg,Trọng Sinh Chi Quy Linh,"Lượt đọc 657,267","Lượt bình chọn 28,709",Chương 91,,['Hoàn thành'],
https://www.wattpad.com/story/351255167-lichaeng-jensoo-nam-k%C3%AC-phi%C3%AAu-l%C6%B0u-k%C3%AD,1,"['bhtt', 'girllove', 'lichaeng', 'tâmlinh', 'xưa']",https://img.wattpad.com/cover/351255167-512-k428529.jpg,[Lichaeng] [ JenSoo] Nam kì Phiêu Lưu Kí,"Lượt đọc 3,232",Lượt bình chọn 229,Chương 27,,['Đang sáng tác'],
https://www.wattpad.com/story/304214072-bh-vi%E1%BB%87t-_-qu%E1%BB%B7-duy%C3%AAn,1,['bh'],https://img.wattpad.com/cover/304214072-256-k789504.jpg,BH Việt _ Quỷ Duyên,Lượt đọc 626,Lượt bình chọn 99,Chương 4,,['Đang sáng tác'],
https://www.wattpad.com/story/353445822-geminifourth-l%E1%BA%A5y-ch%E1%BB%93ng-ma,1,"['fourth', 'gemini', 'geminifourth', 'manhtuan', 'tâmlinh']",https://img.wattpad.com/cover/353445822-256-k298767.jpg,GEMINIFOURTH | Lấy Chồng Ma,"Lượt đọc 3,971",Lượt bình chọn 486,Chương 10,,['Đang sáng tác'],
https://www.wattpad.com/story/219560227-ebook-c%C4%83n-b%E1%BA%BFp-%C3%A2m-d%C6%B0%C6%A1ng-ng%C3%B4-b%C3%A1n-ti%C3%AAn-ch%C6%B0%C6%A1ng-1-200,1,"['bep', 'bạchthường', 'bếp', 'canbepamduong', 'cbad', 'dị', 'hoanglong04101995', 'linh', 'mãdaoquang', 'ngobantien', 'nguyễnhoànglong', 'quan', 'quanandem', 'ryuu', 'ám', 'âmthậpcửu', 'ăn', 'đêm']",https://img.wattpad.com/cover/219560227-512-k214780.jpg,[Ebook] Căn Bếp Âm Dương - Ngô Bán Tiên (Chương 1-200),"Lượt đọc 123,883","Lượt bình chọn 6,491",Chương 200,,['Đang sáng tác'],
https://www.wattpad.com/story/258347403-edit-app-di%E1%BB%85n-vi%C3%AAn-phim-kinh-d%E1%BB%8B,1,"['linhdị', 'sảngvăn', 'tựcôngtựthụ', 'vôhạnlưu', 'đammỹ', 'đanhâncách']",https://img.wattpad.com/cover/258347403-256-k997580.jpg,[Edit] App Diễn Viên Phim Kinh Dị,"Lượt đọc 1,686,006","Lượt bình chọn 211,841",Chương 179,,['Hoàn thành'],
https://www.wattpad.com/story/285306449-%C4%91am-m%E1%BB%B9-ho%C3%A0n-t%E1%BB%AD-th%E1%BA%A7n-g%C3%B5-c%E1%BB%ADa-di%C3%AAm-v%C6%B0%C6%A1ng,1,"['bl', 'boylove', 'chủthụ', 'danmei', 'devilsntt', 'diêmvương', 'hoàn', 'hắcbạchvôthường', 'linhdịthầnquái', 'lucifer', 'lucifinil', 'nguyênsang', 'ngọt', 'poseidon', 'songhướngthầmmến', 'thanatos', 'thanthoaihylap', 'thầnthoạidothái', 'thầntiênmaquái', 'truyenthuyettrungquoc', 'venus', 'đammỹ']",https://img.wattpad.com/cover/285306449-512-k745911.jpg,[ĐAM MỸ/HOÀN] Tử Thần Gõ Cửa Diêm Vương,"Lượt đọc 305,076","Lượt bình chọn 31,342",Chương 106,,['Hoàn thành'],
https://www.wattpad.com/story/331677515-v%E1%BA%A5n-quan-th%E1%BA%A5t-ti%E1%BB%83u-ho%C3%A0ng-th%C3%BAc,1,"['bhedit', 'bhtt', 'mạohiểm']",https://img.wattpad.com/cover/331677515-256-k430304.jpg,Vấn Quan - Thất Tiểu Hoàng Thúc,"Lượt đọc 144,757",,,,['Hoàn thành'],
https://www.wattpad.com/story/92439323-duy%C3%AAn-%C3%A2m-full,1,"['kinhdi', 'truyệnma', 'tâmlinh']",https://img.wattpad.com/cover/92439323-256-k175338.jpg,Duyên Âm (Full),"Lượt đọc 813,839","Lượt bình chọn 26,823",,,['Hoàn thành'],
https://www.wattpad.com/story/84724928-b%C3%A1ch-h%E1%BB%A3p-edit-ho%C3%A0n-y%C3%AAu-ng%C6%B0%E1%BB%9Di-c%C3%B4-%C4%91%C6%A1n-m%E1%BB%99-tuy%E1%BA%BFt-l%E1%BA%A1c,0,"['1x1', 'bachhop', 'bhtt', 'báchhợpedit', 'báchhợptiểuthuyết', 'codonluyennhan', 'edit', 'girllove', 'girlxgirl', 'gl', 'lesbian', 'lãng-mạn', 'nguoc', 'thucvan', 'yeunguoicodon']",https://img.wattpad.com/cover/84724928-256-k794713.jpg,[Bách Hợp - Edit Hoàn] Yêu Người Cô Đơn - Mộ Tuyết Lạc,"Lượt đọc 956,827","Lượt bình chọn 37,779",Chương 100,"['https://www.wattpad.com/story/346516823-editing-b%C3%A9-omega-xuy%C3%AAn-%C4%91%E1%BA%BFn-show-thi%E1%BA%BFu-nhi-tr%E1%BB%9F-n%C3%AAn', 'https://www.wattpad.com/story/349677451-tr%C6%B0%E1%BB%9Bc-khi-anh-%C4%91%E1%BA%BFn', 'https://www.wattpad.com/story/357665435-nh%E1%BA%ADt-th%E1%BB%B1c-to%C3%A0n-ph%E1%BA%A7n', 'https://www.wattpad.com/story/355932782-%C4%91m-sau-khi-c%C3%A1-m%E1%BA%B7n-xuy%C3%AAn-s%C3%A1ch-ph%C3%A1t-hi%E1%BB%87n-c%E1%BA%A3-nh%C3%A0-%C4%91%E1%BB%81u', 'https://www.wattpad.com/story/335016413-full-%C4%91am-m%E1%BB%B9-hoa-h%E1%BB%93ng-%C4%91%E1%BB%8F-v%C3%A0-hoa-h%E1%BB%93ng-tr%E1%BA%AFng-%E1%BB%9F-b%C3%AAn', 'https://www.wattpad.com/story/360688023-trangngoc-cover-n%E1%BB%AF-minh-tinh-v%C3%A0-tr%E1%BB%A3-l%C3%BD-c%E1%BB%A7a-c%C3%B4-%E1%BA%A5y', 'https://www.wattpad.com/story/339118096-sinh-%C4%91%C6%B0%E1%BB%A3c-ng%C6%B0%E1%BB%9Di-th%E1%BB%ABa-k%E1%BA%BF-h%C3%A0o-m%C3%B4n-t%C3%B4i-hu%C3%AAnh-hoang', 'https://www.wattpad.com/story/354929334-m%E1%BB%8Di-%C6%B0u-ti%C3%AAn-cho-em', 'https://www.wattpad.com/story/360328844-nam-th%E1%BA%A7n-%E1%BB%9F-c%C3%B9ng-nh%C3%A0-v%E1%BB%9Bi-t%C3%B4i']",['Hoàn thành'],
https://www.wattpad.com/story/98988677-cu%E1%BB%99c-h%C3%B4n-nh%C3%A2n-d%C3%A0i-l%C3%A2u-ph%E1%BA%A7n-1,0,"['1vs1', 'cườngthủhàođoạt', 'lang', 'lãng-mạn', 'man', 'ngontinh']",https://img.wattpad.com/cover/98988677-256-k318916.jpg,Cuộc Hôn Nhân Dài Lâu-Phần 1,"Lượt đọc 534,594","Lượt bình chọn 7,344",Chương 199,"['https://www.wattpad.com/story/339118096-sinh-%C4%91%C6%B0%E1%BB%A3c-ng%C6%B0%E1%BB%9Di-th%E1%BB%ABa-k%E1%BA%BF-h%C3%A0o-m%C3%B4n-t%C3%B4i-hu%C3%AAnh-hoang', 'https://www.wattpad.com/story/355932782-%C4%91m-sau-khi-c%C3%A1-m%E1%BA%B7n-xuy%C3%AAn-s%C3%A1ch-ph%C3%A1t-hi%E1%BB%87n-c%E1%BA%A3-nh%C3%A0-%C4%91%E1%BB%81u', 'https://www.wattpad.com/story/354929334-m%E1%BB%8Di-%C6%B0u-ti%C3%AAn-cho-em', 'https://www.wattpad.com/story/360688023-trangngoc-cover-n%E1%BB%AF-minh-tinh-v%C3%A0-tr%E1%BB%A3-l%C3%BD-c%E1%BB%A7a-c%C3%B4-%E1%BA%A5y', 'https://www.wattpad.com/story/357665435-nh%E1%BA%ADt-th%E1%BB%B1c-to%C3%A0n-ph%E1%BA%A7n', 'https://www.wattpad.com/story/360328844-nam-th%E1%BA%A7n-%E1%BB%9F-c%C3%B9ng-nh%C3%A0-v%E1%BB%9Bi-t%C3%B4i', 'https://www.wattpad.com/story/335016413-full-%C4%91am-m%E1%BB%B9-hoa-h%E1%BB%93ng-%C4%91%E1%BB%8F-v%C3%A0-hoa-h%E1%BB%93ng-tr%E1%BA%AFng-%E1%BB%9F-b%C3%AAn', 'https://www.wattpad.com/story/346516823-editing-b%C3%A9-omega-xuy%C3%AAn-%C4%91%E1%BA%BFn-show-thi%E1%BA%BFu-nhi-tr%E1%BB%9F-n%C3%AAn', 'https://www.wattpad.com/story/349677451-tr%C6%B0%E1%BB%9Bc-khi-anh-%C4%91%E1%BA%BFn']","['Hoàn thành', 'Trưởng thành']",
https://www.wattpad.com/story/108497473-v%C6%B0%C6%A1ng-phi-th%E1%BA%A5t-s%E1%BB%A7ng-l%E1%BB%99-l%E1%BB%99-n%C3%A0ng-d%C3%A1m,0,"['cổđại', 'ddang-thao', 'hoàn', 'lãng-mạn', 'xuyênkhông']",https://img.wattpad.com/cover/108497473-512-k285314.jpg,Vương phi thất sủng: Lộ Lộ! Nàng dám!?,"Lượt đọc 2,123,791","Lượt bình chọn 63,267",Chương 63,"['https://www.wattpad.com/story/335016413-full-%C4%91am-m%E1%BB%B9-hoa-h%E1%BB%93ng-%C4%91%E1%BB%8F-v%C3%A0-hoa-h%E1%BB%93ng-tr%E1%BA%AFng-%E1%BB%9F-b%C3%AAn', 'https://www.wattpad.com/story/354929334-m%E1%BB%8Di-%C6%B0u-ti%C3%AAn-cho-em', 'https://www.wattpad.com/story/346516823-editing-b%C3%A9-omega-xuy%C3%AAn-%C4%91%E1%BA%BFn-show-thi%E1%BA%BFu-nhi-tr%E1%BB%9F-n%C3%AAn', 'https://www.wattpad.com/story/357665435-nh%E1%BA%ADt-th%E1%BB%B1c-to%C3%A0n-ph%E1%BA%A7n', 'https://www.wattpad.com/story/339118096-sinh-%C4%91%C6%B0%E1%BB%A3c-ng%C6%B0%E1%BB%9Di-th%E1%BB%ABa-k%E1%BA%BF-h%C3%A0o-m%C3%B4n-t%C3%B4i-hu%C3%AAnh-hoang', 'https://www.wattpad.com/story/355932782-%C4%91m-sau-khi-c%C3%A1-m%E1%BA%B7n-xuy%C3%AAn-s%C3%A1ch-ph%C3%A1t-hi%E1%BB%87n-c%E1%BA%A3-nh%C3%A0-%C4%91%E1%BB%81u', 'https://www.wattpad.com/story/360328844-nam-th%E1%BA%A7n-%E1%BB%9F-c%C3%B9ng-nh%C3%A0-v%E1%BB%9Bi-t%C3%B4i', 'https://www.wattpad.com/story/349677451-tr%C6%B0%E1%BB%9Bc-khi-anh-%C4%91%E1%BA%BFn', 'https://www.wattpad.com/story/360688023-trangngoc-cover-n%E1%BB%AF-minh-tinh-v%C3%A0-tr%E1%BB%A3-l%C3%BD-c%E1%BB%A7a-c%C3%B4-%E1%BA%A5y']",['Hoàn thành'],
https://www.wattpad.com/story/163351968-%C4%91%E1%BB%ABng-t%E1%BB%8F-ra-m%E1%BA%A1nh-m%E1%BA%BD-v%E1%BB%9Bi-anh,0,"['lãng-mạn', 'ngon', 'nguoc']",https://img.wattpad.com/cover/163351968-256-k674706.jpg,Đừng Tỏ Ra Mạnh Mẽ Với Anh,"Lượt đọc 1,341,563","Lượt bình chọn 27,909",Chương 31,"['https://www.wattpad.com/story/339118096-sinh-%C4%91%C6%B0%E1%BB%A3c-ng%C6%B0%E1%BB%9Di-th%E1%BB%ABa-k%E1%BA%BF-h%C3%A0o-m%C3%B4n-t%C3%B4i-hu%C3%AAnh-hoang', 'https://www.wattpad.com/story/354929334-m%E1%BB%8Di-%C6%B0u-ti%C3%AAn-cho-em', 'https://www.wattpad.com/story/335016413-full-%C4%91am-m%E1%BB%B9-hoa-h%E1%BB%93ng-%C4%91%E1%BB%8F-v%C3%A0-hoa-h%E1%BB%93ng-tr%E1%BA%AFng-%E1%BB%9F-b%C3%AAn', 'https://www.wattpad.com/story/349677451-tr%C6%B0%E1%BB%9Bc-khi-anh-%C4%91%E1%BA%BFn', 'https://www.wattpad.com/story/355932782-%C4%91m-sau-khi-c%C3%A1-m%E1%BA%B7n-xuy%C3%AAn-s%C3%A1ch-ph%C3%A1t-hi%E1%BB%87n-c%E1%BA%A3-nh%C3%A0-%C4%91%E1%BB%81u', 'https://www.wattpad.com/story/357665435-nh%E1%BA%ADt-th%E1%BB%B1c-to%C3%A0n-ph%E1%BA%A7n', 'https://www.wattpad.com/story/346516823-editing-b%C3%A9-omega-xuy%C3%AAn-%C4%91%E1%BA%BFn-show-thi%E1%BA%BFu-nhi-tr%E1%BB%9F-n%C3%AAn', 'https://www.wattpad.com/story/360328844-nam-th%E1%BA%A7n-%E1%BB%9F-c%C3%B9ng-nh%C3%A0-v%E1%BB%9Bi-t%C3%B4i', 'https://www.wattpad.com/story/360688023-trangngoc-cover-n%E1%BB%AF-minh-tinh-v%C3%A0-tr%E1%BB%A3-l%C3%BD-c%E1%BB%A7a-c%C3%B4-%E1%BA%A5y']","['Hoàn thành', 'Trưởng thành']",
https://www.wattpad.com/story/46742380-th%E1%BA%BF-th%C3%A2n-c%E1%BB%95-%C4%91%E1%BA%A1i-full,0,"['codai', 'lãng-mạn', 'ngontinh']",https://img.wattpad.com/cover/46742380-256-k989933.jpg,Thế Thân [Cổ Đại - Full],"Lượt đọc 1,609,496","Lượt bình chọn 25,700",Chương 184,"['https://www.wattpad.com/story/335016413-full-%C4%91am-m%E1%BB%B9-hoa-h%E1%BB%93ng-%C4%91%E1%BB%8F-v%C3%A0-hoa-h%E1%BB%93ng-tr%E1%BA%AFng-%E1%BB%9F-b%C3%AAn', 'https://www.wattpad.com/story/339118096-sinh-%C4%91%C6%B0%E1%BB%A3c-ng%C6%B0%E1%BB%9Di-th%E1%BB%ABa-k%E1%BA%BF-h%C3%A0o-m%C3%B4n-t%C3%B4i-hu%C3%AAnh-hoang', 'https://www.wattpad.com/story/357665435-nh%E1%BA%ADt-th%E1%BB%B1c-to%C3%A0n-ph%E1%BA%A7n', 'https://www.wattpad.com/story/360328844-nam-th%E1%BA%A7n-%E1%BB%9F-c%C3%B9ng-nh%C3%A0-v%E1%BB%9Bi-t%C3%B4i', 'https://www.wattpad.com/story/354929334-m%E1%BB%8Di-%C6%B0u-ti%C3%AAn-cho-em', 'https://www.wattpad.com/story/355932782-%C4%91m-sau-khi-c%C3%A1-m%E1%BA%B7n-xuy%C3%AAn-s%C3%A1ch-ph%C3%A1t-hi%E1%BB%87n-c%E1%BA%A3-nh%C3%A0-%C4%91%E1%BB%81u', 'https://www.wattpad.com/story/349677451-tr%C6%B0%E1%BB%9Bc-khi-anh-%C4%91%E1%BA%BFn', 'https://www.wattpad.com/story/360688023-trangngoc-cover-n%E1%BB%AF-minh-tinh-v%C3%A0-tr%E1%BB%A3-l%C3%BD-c%E1%BB%A7a-c%C3%B4-%E1%BA%A5y', 'https://www.wattpad.com/story/346516823-editing-b%C3%A9-omega-xuy%C3%AAn-%C4%91%E1%BA%BFn-show-thi%E1%BA%BFu-nhi-tr%E1%BB%9F-n%C3%AAn']","['Hoàn thành', 'Trưởng thành']",
https://www.wattpad.com/story/204489987-quy%E1%BB%83n-1-edit-xuy%C3%AAn-nhanh-ph%C6%B0%C6%A1ng-%C3%A1n-hoa-th%E1%BB%A9c,0,"['codai', 'cônglược', 'hethong', 'hiendai', 'langman', 'lãng-mạn', 'matthe', 'nghịchtập', 'nuphu', 'pháohôi', 'tinhcam', 'xuyênnhanh']",https://img.wattpad.com/cover/204489987-256-k843092.jpg,[Quyển 1][Edit] [Xuyên Nhanh] Phương Án Hoa Thức Nghịch Tập Nam Thần,"Lượt đọc 1,325,468","Lượt bình chọn 69,447",Chương 200,"['https://www.wattpad.com/story/360328844-nam-th%E1%BA%A7n-%E1%BB%9F-c%C3%B9ng-nh%C3%A0-v%E1%BB%9Bi-t%C3%B4i', 'https://www.wattpad.com/story/346516823-editing-b%C3%A9-omega-xuy%C3%AAn-%C4%91%E1%BA%BFn-show-thi%E1%BA%BFu-nhi-tr%E1%BB%9F-n%C3%AAn', 'https://www.wattpad.com/story/335016413-full-%C4%91am-m%E1%BB%B9-hoa-h%E1%BB%93ng-%C4%91%E1%BB%8F-v%C3%A0-hoa-h%E1%BB%93ng-tr%E1%BA%AFng-%E1%BB%9F-b%C3%AAn', 'https://www.wattpad.com/story/360688023-trangngoc-cover-n%E1%BB%AF-minh-tinh-v%C3%A0-tr%E1%BB%A3-l%C3%BD-c%E1%BB%A7a-c%C3%B4-%E1%BA%A5y', 'https://www.wattpad.com/story/339118096-sinh-%C4%91%C6%B0%E1%BB%A3c-ng%C6%B0%E1%BB%9Di-th%E1%BB%ABa-k%E1%BA%BF-h%C3%A0o-m%C3%B4n-t%C3%B4i-hu%C3%AAnh-hoang', 'https://www.wattpad.com/story/355932782-%C4%91m-sau-khi-c%C3%A1-m%E1%BA%B7n-xuy%C3%AAn-s%C3%A1ch-ph%C3%A1t-hi%E1%BB%87n-c%E1%BA%A3-nh%C3%A0-%C4%91%E1%BB%81u', 'https://www.wattpad.com/story/354929334-m%E1%BB%8Di-%C6%B0u-ti%C3%AAn-cho-em', 'https://www.wattpad.com/story/349677451-tr%C6%B0%E1%BB%9Bc-khi-anh-%C4%91%E1%BA%BFn', 'https://www.wattpad.com/story/357665435-nh%E1%BA%ADt-th%E1%BB%B1c-to%C3%A0n-ph%E1%BA%A7n']",['Hoàn thành'],
https://www.wattpad.com/story/274045257-t%E1%BB%95ng-t%C3%A0i-b%C3%A1-%C4%91%E1%BA%A1o-v%C3%A0-c%C3%B4-v%E1%BB%A3-nh%E1%BB%8F,0,"['hiendai', 'lãng-mạn', 'ngontinh', 'ngọt', 'sung', 'tìnhyêu', 'tổngtài']",https://img.wattpad.com/cover/274045257-256-k994334.jpg,Tổng Tài Bá Đạo Và Cô Vợ Nhỏ,"Lượt đọc 342,608","Lượt bình chọn 5,865",Chương 140,"['https://www.wattpad.com/story/346516823-editing-b%C3%A9-omega-xuy%C3%AAn-%C4%91%E1%BA%BFn-show-thi%E1%BA%BFu-nhi-tr%E1%BB%9F-n%C3%AAn', 'https://www.wattpad.com/story/339118096-sinh-%C4%91%C6%B0%E1%BB%A3c-ng%C6%B0%E1%BB%9Di-th%E1%BB%ABa-k%E1%BA%BF-h%C3%A0o-m%C3%B4n-t%C3%B4i-hu%C3%AAnh-hoang', 'https://www.wattpad.com/story/360328844-nam-th%E1%BA%A7n-%E1%BB%9F-c%C3%B9ng-nh%C3%A0-v%E1%BB%9Bi-t%C3%B4i', 'https://www.wattpad.com/story/355932782-%C4%91m-sau-khi-c%C3%A1-m%E1%BA%B7n-xuy%C3%AAn-s%C3%A1ch-ph%C3%A1t-hi%E1%BB%87n-c%E1%BA%A3-nh%C3%A0-%C4%91%E1%BB%81u', 'https://www.wattpad.com/story/357665435-nh%E1%BA%ADt-th%E1%BB%B1c-to%C3%A0n-ph%E1%BA%A7n', 'https://www.wattpad.com/story/360688023-trangngoc-cover-n%E1%BB%AF-minh-tinh-v%C3%A0-tr%E1%BB%A3-l%C3%BD-c%E1%BB%A7a-c%C3%B4-%E1%BA%A5y', 'https://www.wattpad.com/story/335016413-full-%C4%91am-m%E1%BB%B9-hoa-h%E1%BB%93ng-%C4%91%E1%BB%8F-v%C3%A0-hoa-h%E1%BB%93ng-tr%E1%BA%AFng-%E1%BB%9F-b%C3%AAn', 'https://www.wattpad.com/story/354929334-m%E1%BB%8Di-%C6%B0u-ti%C3%AAn-cho-em', 'https://www.wattpad.com/story/349677451-tr%C6%B0%E1%BB%9Bc-khi-anh-%C4%91%E1%BA%BFn']",['Đang sáng tác'],
https://www.wattpad.com/story/79172226-cao-h-1v1-m%E1%BB%99ng-d%E1%BB%A5c-huy%E1%BB%81n-namida,0,"['hiệnđại', 'huyềnnamida', 'lang', 'langman', 'lãng-mạn', 'mongduc', 'namida', 'ngontinh', 'wattys2017', 'đãhoànthành']",https://img.wattpad.com/cover/79172226-256-k392420.jpg,"[Cao H, 1v1] Mộng Dục - Huyền Namida","Lượt đọc 12,935,220","Lượt bình chọn 232,972",Chương 90,[],['Hoàn thành'],
https://www.wattpad.com/story/312657374-y%C3%AAu-th%E1%BA%A7m-b%E1%BB%91-b%E1%BA%A1n,0,"['blairsky', 'bản', 'bố', 'camky', 'cảm', 'cấmkỵ', 'cấmluyến', 'giảincest', 'hiendai', 'hiệnđại', 'ký', 'langman', 'lãng-mạn', 'ngontinh', 'nguoc', 'ngọt', 'sắc', 'tiểu-thuyết-chung', 'trộm', 'tình-cảm', 'tình-yêu', 'vụngtrom', 'vững']",https://img.wattpad.com/cover/312657374-256-k435539.jpg,Yêu Thầm Bố Bạn,"Lượt đọc 303,698","Lượt bình chọn 8,627",Chương 118,"['https://www.wattpad.com/story/360928679-ngo%E1%BA%A1i-t%C3%ACnh-v%C3%B4-s%E1%BB%91-l%E1%BA%A7n', 'https://www.wattpad.com/story/358376031-bhtt-edit-n%C6%A1i-m%E1%BA%B7t-tr%E1%BB%9Di-chi%E1%BA%BFu-r%E1%BB%8Di-m%E1%BA%ABn-nhi%C3%AAn', 'https://www.wattpad.com/story/351819722-%C4%91m-ng%E1%BB%A7-s%E1%BB%9Bm-m%E1%BB%99t-ch%C3%BAt', 'https://www.wattpad.com/story/343562119-edit-%C4%91m-h%C6%B0%E1%BB%9Bng-d%E1%BA%ABn-sinh-t%E1%BB%93n-c%E1%BB%A7a-th%C3%A1i-y-h%E1%BA%AFc-li%C3%AAn', 'https://www.wattpad.com/story/323104262-edit-bhtt-t%C3%ACnh-%C4%91%E1%BA%A7u-qu%E1%BB%91c-d%C3%A2n-omega-lu%C3%B4n-mu%E1%BB%91n-%C4%91%E1%BB%99c', 'https://www.wattpad.com/story/323683665-%C4%91m-ho%C3%A0ng-h%E1%BA%ADu-nh%C3%A1t-gan']","['Hoàn thành', 'Trưởng thành']",
https://www.wattpad.com/story/141831833-full-c%E1%BA%A3-c%C6%A1-th%E1%BB%83-em-t%C3%B4i-%C4%91%E1%BB%81u-th%C3%ADch,0,"['18', 'langmang', 'lãng-mạn', 'ngượcnhẹ', 'sung']",https://img.wattpad.com/cover/141831833-256-k321108.jpg,"[Full] Cả cơ thể em, tôi đều thích","Lượt đọc 4,608,673","Lượt bình chọn 101,205",Chương 145,"['https://www.wattpad.com/story/360688023-trangngoc-cover-n%E1%BB%AF-minh-tinh-v%C3%A0-tr%E1%BB%A3-l%C3%BD-c%E1%BB%A7a-c%C3%B4-%E1%BA%A5y', 'https://www.wattpad.com/story/339118096-sinh-%C4%91%C6%B0%E1%BB%A3c-ng%C6%B0%E1%BB%9Di-th%E1%BB%ABa-k%E1%BA%BF-h%C3%A0o-m%C3%B4n-t%C3%B4i-hu%C3%AAnh-hoang', 'https://www.wattpad.com/story/346516823-editing-b%C3%A9-omega-xuy%C3%AAn-%C4%91%E1%BA%BFn-show-thi%E1%BA%BFu-nhi-tr%E1%BB%9F-n%C3%AAn', 'https://www.wattpad.com/story/349677451-tr%C6%B0%E1%BB%9Bc-khi-anh-%C4%91%E1%BA%BFn']","['Hoàn thành', 'Trưởng thành']",
https://www.wattpad.com/story/130892313-b%C3%A0-x%C3%A3-l%C3%A3o-%C4%91%E1%BA%A1i-c%E1%BB%A7a-%C3%B4ng-tr%C3%B9m-mafia-ph%C3%BAc-h%E1%BA%AFc-full,0,"['hđ', 'hắcbang', 'lãng-mạn', 'ngontinh', 'nữcường', 'sung']",https://img.wattpad.com/cover/130892313-256-k384403.jpg,Bà xã lão đại của ông trùm mafia phúc hắc(full),"Lượt đọc 1,352,308","Lượt bình chọn 32,153",Chương 58,"['https://www.wattpad.com/story/360688023-trangngoc-cover-n%E1%BB%AF-minh-tinh-v%C3%A0-tr%E1%BB%A3-l%C3%BD-c%E1%BB%A7a-c%C3%B4-%E1%BA%A5y', 'https://www.wattpad.com/story/360328844-nam-th%E1%BA%A7n-%E1%BB%9F-c%C3%B9ng-nh%C3%A0-v%E1%BB%9Bi-t%C3%B4i', 'https://www.wattpad.com/story/354929334-m%E1%BB%8Di-%C6%B0u-ti%C3%AAn-cho-em', 'https://www.wattpad.com/story/357665435-nh%E1%BA%ADt-th%E1%BB%B1c-to%C3%A0n-ph%E1%BA%A7n', 'https://www.wattpad.com/story/349677451-tr%C6%B0%E1%BB%9Bc-khi-anh-%C4%91%E1%BA%BFn', 'https://www.wattpad.com/story/355932782-%C4%91m-sau-khi-c%C3%A1-m%E1%BA%B7n-xuy%C3%AAn-s%C3%A1ch-ph%C3%A1t-hi%E1%BB%87n-c%E1%BA%A3-nh%C3%A0-%C4%91%E1%BB%81u', 'https://www.wattpad.com/story/346516823-editing-b%C3%A9-omega-xuy%C3%AAn-%C4%91%E1%BA%BFn-show-thi%E1%BA%BFu-nhi-tr%E1%BB%9F-n%C3%AAn', 'https://www.wattpad.com/story/335016413-full-%C4%91am-m%E1%BB%B9-hoa-h%E1%BB%93ng-%C4%91%E1%BB%8F-v%C3%A0-hoa-h%E1%BB%93ng-tr%E1%BA%AFng-%E1%BB%9F-b%C3%AAn', 'https://www.wattpad.com/story/339118096-sinh-%C4%91%C6%B0%E1%BB%A3c-ng%C6%B0%E1%BB%9Di-th%E1%BB%ABa-k%E1%BA%BF-h%C3%A0o-m%C3%B4n-t%C3%B4i-hu%C3%AAnh-hoang']",['Hoàn thành'],
